Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Email Leader,Month,Day
12Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.05,valeria.ponce@tec.globant.com,1,12
13Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.52,valeria.ponce@tec.globant.com,1,13
16Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.26,valeria.ponce@tec.globant.com,1,16
17Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.02,valeria.ponce@tec.globant.com,1,17
18Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.44,valeria.ponce@tec.globant.com,1,18
19Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.38,valeria.ponce@tec.globant.com,1,19
20Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.14,valeria.ponce@tec.globant.com,1,20
23Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.99,valeria.ponce@tec.globant.com,1,23
24Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.2,valeria.ponce@tec.globant.com,1,24
25Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.09,valeria.ponce@tec.globant.com,1,25
26Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,1,26
27Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,1,27
30Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.05,valeria.ponce@tec.globant.com,1,30
31Jan23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.02,valeria.ponce@tec.globant.com,1,31
01Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.07,valeria.ponce@tec.globant.com,2,1
02Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.34,valeria.ponce@tec.globant.com,2,2
03Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.35,valeria.ponce@tec.globant.com,2,3
07Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.25,valeria.ponce@tec.globant.com,2,7
08Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.78,valeria.ponce@tec.globant.com,2,8
09Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.19,valeria.ponce@tec.globant.com,2,9
10Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.18,valeria.ponce@tec.globant.com,2,10
13Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.86,valeria.ponce@tec.globant.com,2,13
14Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.1,valeria.ponce@tec.globant.com,2,14
15Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.37,valeria.ponce@tec.globant.com,2,15
16Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.1,valeria.ponce@tec.globant.com,2,16
17Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.66,valeria.ponce@tec.globant.com,2,17
20Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.69,valeria.ponce@tec.globant.com,2,20
21Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.66,valeria.ponce@tec.globant.com,2,21
22Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.21,valeria.ponce@tec.globant.com,2,22
23Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.72,valeria.ponce@tec.globant.com,2,23
24Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.3,valeria.ponce@tec.globant.com,2,24
27Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.47,valeria.ponce@tec.globant.com,2,27
28Feb23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.44,valeria.ponce@tec.globant.com,2,28
01Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.4,valeria.ponce@tec.globant.com,3,1
02Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.64,valeria.ponce@tec.globant.com,3,2
03Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.2,valeria.ponce@tec.globant.com,3,3
06Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.42,valeria.ponce@tec.globant.com,3,6
07Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.65,valeria.ponce@tec.globant.com,3,7
08Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.4,valeria.ponce@tec.globant.com,3,8
09Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.56,valeria.ponce@tec.globant.com,3,9
10Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.93,valeria.ponce@tec.globant.com,3,10
13Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.9,valeria.ponce@tec.globant.com,3,13
14Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.01,valeria.ponce@tec.globant.com,3,14
15Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.12,valeria.ponce@tec.globant.com,3,15
16Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.07,valeria.ponce@tec.globant.com,3,16
17Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.98,valeria.ponce@tec.globant.com,3,17
21Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.74,valeria.ponce@tec.globant.com,3,21
22Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,3,22
23Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,3,23
24Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.26,valeria.ponce@tec.globant.com,3,24
27Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.39,valeria.ponce@tec.globant.com,3,27
28Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.09,valeria.ponce@tec.globant.com,3,28
29Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.57,valeria.ponce@tec.globant.com,3,29
30Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.88,valeria.ponce@tec.globant.com,3,30
31Mar23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.81,valeria.ponce@tec.globant.com,3,31
03Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.66,valeria.ponce@tec.globant.com,4,3
04Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.35,valeria.ponce@tec.globant.com,4,4
05Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.04,valeria.ponce@tec.globant.com,4,5
06Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.47,valeria.ponce@tec.globant.com,4,6
10Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.41,valeria.ponce@tec.globant.com,4,10
11Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.1,valeria.ponce@tec.globant.com,4,11
12Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.94,valeria.ponce@tec.globant.com,4,12
13Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.33,valeria.ponce@tec.globant.com,4,13
14Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.51,valeria.ponce@tec.globant.com,4,14
17Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.63,valeria.ponce@tec.globant.com,4,17
18Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.09,valeria.ponce@tec.globant.com,4,18
19Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.26,valeria.ponce@tec.globant.com,4,19
20Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.79,valeria.ponce@tec.globant.com,4,20
21Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.13,valeria.ponce@tec.globant.com,4,21
24Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.74,valeria.ponce@tec.globant.com,4,24
25Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.31,valeria.ponce@tec.globant.com,4,25
26Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.7,valeria.ponce@tec.globant.com,4,26
27Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.94,valeria.ponce@tec.globant.com,4,27
28Apr23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.45,valeria.ponce@tec.globant.com,4,28
02May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.11,valeria.ponce@tec.globant.com,5,2
03May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.19,valeria.ponce@tec.globant.com,5,3
04May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.77,valeria.ponce@tec.globant.com,5,4
05May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.23,valeria.ponce@tec.globant.com,5,5
08May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,5,8
09May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,5,9
10May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.96,valeria.ponce@tec.globant.com,5,10
11May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.8,valeria.ponce@tec.globant.com,5,11
12May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.49,valeria.ponce@tec.globant.com,5,12
15May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.26,valeria.ponce@tec.globant.com,5,15
16May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.47,valeria.ponce@tec.globant.com,5,16
17May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.68,valeria.ponce@tec.globant.com,5,17
18May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.28,valeria.ponce@tec.globant.com,5,18
19May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.52,valeria.ponce@tec.globant.com,5,19
22May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.18,valeria.ponce@tec.globant.com,5,22
23May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.96,valeria.ponce@tec.globant.com,5,23
24May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.05,valeria.ponce@tec.globant.com,5,24
25May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.48,valeria.ponce@tec.globant.com,5,25
26May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.66,valeria.ponce@tec.globant.com,5,26
29May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.91,valeria.ponce@tec.globant.com,5,29
30May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,2.27,valeria.ponce@tec.globant.com,5,30
31May23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,5,31
01Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,0.12,valeria.ponce@tec.globant.com,6,1
02Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.88,valeria.ponce@tec.globant.com,6,2
05Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.68,valeria.ponce@tec.globant.com,6,5
06Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.73,valeria.ponce@tec.globant.com,6,6
07Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.5,valeria.ponce@tec.globant.com,6,7
08Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.86,valeria.ponce@tec.globant.com,6,8
09Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,4.0,valeria.ponce@tec.globant.com,6,9
12Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.45,valeria.ponce@tec.globant.com,6,12
13Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.75,valeria.ponce@tec.globant.com,6,13
14Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.7,valeria.ponce@tec.globant.com,6,14
15Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.2,valeria.ponce@tec.globant.com,6,15
16Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.12,ricardo.fuentes@tec.globant.com,6,16
19Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.65,ricardo.fuentes@tec.globant.com,6,19
20Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.26,ricardo.fuentes@tec.globant.com,6,20
21Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.51,ricardo.fuentes@tec.globant.com,6,21
22Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.46,ricardo.fuentes@tec.globant.com,6,22
23Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.16,ricardo.fuentes@tec.globant.com,6,23
26Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.42,ricardo.fuentes@tec.globant.com,6,26
27Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.15,ricardo.fuentes@tec.globant.com,6,27
28Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.89,ricardo.fuentes@tec.globant.com,6,28
29Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.49,ricardo.fuentes@tec.globant.com,6,29
30Jun23,Javier Rodríguez,DevOps Engineer,3,AR/CABA/BA,Cloud Ops,EBEPRI,ODYQST,Paws and Recreation,3.95,ricardo.fuentes@tec.globant.com,6,30
18Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.31,alberto.ramirez@tec.globant.com,4,18
19Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.65,alberto.ramirez@tec.globant.com,4,19
20Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.28,alberto.ramirez@tec.globant.com,4,20
21Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.25,alberto.ramirez@tec.globant.com,4,21
24Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.08,alberto.ramirez@tec.globant.com,4,24
25Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.51,alberto.ramirez@tec.globant.com,4,25
26Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.73,alberto.ramirez@tec.globant.com,4,26
27Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.22,alberto.ramirez@tec.globant.com,4,27
28Apr23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.67,alberto.ramirez@tec.globant.com,4,28
02May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.18,alberto.ramirez@tec.globant.com,5,2
03May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.73,alberto.ramirez@tec.globant.com,5,3
04May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.89,alberto.ramirez@tec.globant.com,5,4
05May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.56,alberto.ramirez@tec.globant.com,5,5
08May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.52,alberto.ramirez@tec.globant.com,5,8
09May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.99,alberto.ramirez@tec.globant.com,5,9
10May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.98,alberto.ramirez@tec.globant.com,5,10
11May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,0.43,alberto.ramirez@tec.globant.com,5,11
12May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,0.43,alberto.ramirez@tec.globant.com,5,12
15May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.41,alberto.ramirez@tec.globant.com,5,15
16May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.41,alberto.ramirez@tec.globant.com,5,16
17May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.85,alberto.ramirez@tec.globant.com,5,17
18May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.49,alberto.ramirez@tec.globant.com,5,18
19May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.96,alberto.ramirez@tec.globant.com,5,19
22May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.19,alberto.ramirez@tec.globant.com,5,22
23May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.38,alberto.ramirez@tec.globant.com,5,23
24May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.79,alberto.ramirez@tec.globant.com,5,24
25May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.36,alberto.ramirez@tec.globant.com,5,25
26May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.47,alberto.ramirez@tec.globant.com,5,26
29May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.77,alberto.ramirez@tec.globant.com,5,29
30May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.19,alberto.ramirez@tec.globant.com,5,30
31May23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.57,alberto.ramirez@tec.globant.com,5,31
01Jun23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.1,alberto.ramirez@tec.globant.com,6,1
02Jun23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.77,alberto.ramirez@tec.globant.com,6,2
05Jun23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.31,alberto.ramirez@tec.globant.com,6,5
06Jun23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.5,alberto.ramirez@tec.globant.com,6,6
