Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,PersonID
07Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.66,valeria.ponce@tec.globant.com,2023,3,7,59
08Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.44,valeria.ponce@tec.globant.com,2023,3,8,59
09Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.01,valeria.ponce@tec.globant.com,2023,3,9,59
10Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.6,valeria.ponce@tec.globant.com,2023,3,10,59
13Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.4,valeria.ponce@tec.globant.com,2023,3,13,59
14Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.64,valeria.ponce@tec.globant.com,2023,3,14,59
15Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.47,valeria.ponce@tec.globant.com,2023,3,15,59
16Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.68,valeria.ponce@tec.globant.com,2023,3,16,59
17Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.19,valeria.ponce@tec.globant.com,2023,3,17,59
21Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.08,valeria.ponce@tec.globant.com,2023,3,21,59
22Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.19,valeria.ponce@tec.globant.com,2023,3,22,59
23Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.81,valeria.ponce@tec.globant.com,2023,3,23,59
24Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.68,valeria.ponce@tec.globant.com,2023,3,24,59
27Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.85,valeria.ponce@tec.globant.com,2023,3,27,59
28Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.39,valeria.ponce@tec.globant.com,2023,3,28,59
29Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,valeria.ponce@tec.globant.com,2023,3,29,59
30Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,valeria.ponce@tec.globant.com,2023,3,30,59
31Mar23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,valeria.ponce@tec.globant.com,2023,3,31,59
03Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,valeria.ponce@tec.globant.com,2023,4,3,59
04Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.58,valeria.ponce@tec.globant.com,2023,4,4,59
05Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.31,valeria.ponce@tec.globant.com,2023,4,5,59
06Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.19,valeria.ponce@tec.globant.com,2023,4,6,59
10Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.45,valeria.ponce@tec.globant.com,2023,4,10,59
11Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.77,valeria.ponce@tec.globant.com,2023,4,11,59
12Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.68,valeria.ponce@tec.globant.com,2023,4,12,59
13Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.57,valeria.ponce@tec.globant.com,2023,4,13,59
14Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.85,valeria.ponce@tec.globant.com,2023,4,14,59
17Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.65,valeria.ponce@tec.globant.com,2023,4,17,59
18Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.51,valeria.ponce@tec.globant.com,2023,4,18,59
19Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.57,valeria.ponce@tec.globant.com,2023,4,19,59
20Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.7,valeria.ponce@tec.globant.com,2023,4,20,59
21Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.24,valeria.ponce@tec.globant.com,2023,4,21,59
24Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.97,valeria.ponce@tec.globant.com,2023,4,24,59
25Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.96,valeria.ponce@tec.globant.com,2023,4,25,59
26Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.22,valeria.ponce@tec.globant.com,2023,4,26,59
27Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.81,valeria.ponce@tec.globant.com,2023,4,27,59
28Apr23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.84,valeria.ponce@tec.globant.com,2023,4,28,59
02May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.71,valeria.ponce@tec.globant.com,2023,5,2,59
03May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.67,valeria.ponce@tec.globant.com,2023,5,3,59
04May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.42,valeria.ponce@tec.globant.com,2023,5,4,59
05May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.24,valeria.ponce@tec.globant.com,2023,5,5,59
08May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.04,valeria.ponce@tec.globant.com,2023,5,8,59
09May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.21,valeria.ponce@tec.globant.com,2023,5,9,59
10May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.18,valeria.ponce@tec.globant.com,2023,5,10,59
11May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.22,valeria.ponce@tec.globant.com,2023,5,11,59
12May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.0,valeria.ponce@tec.globant.com,2023,5,12,59
15May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.43,valeria.ponce@tec.globant.com,2023,5,15,59
16May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.08,valeria.ponce@tec.globant.com,2023,5,16,59
17May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.8,valeria.ponce@tec.globant.com,2023,5,17,59
18May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.61,valeria.ponce@tec.globant.com,2023,5,18,59
19May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.77,valeria.ponce@tec.globant.com,2023,5,19,59
22May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.84,valeria.ponce@tec.globant.com,2023,5,22,59
23May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.48,valeria.ponce@tec.globant.com,2023,5,23,59
24May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.22,valeria.ponce@tec.globant.com,2023,5,24,59
25May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.24,valeria.ponce@tec.globant.com,2023,5,25,59
26May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.14,valeria.ponce@tec.globant.com,2023,5,26,59
29May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.77,valeria.ponce@tec.globant.com,2023,5,29,59
30May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.72,valeria.ponce@tec.globant.com,2023,5,30,59
31May23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.16,valeria.ponce@tec.globant.com,2023,5,31,59
01Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.13,valeria.ponce@tec.globant.com,2023,6,1,59
02Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.12,valeria.ponce@tec.globant.com,2023,6,2,59
05Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.64,valeria.ponce@tec.globant.com,2023,6,5,59
06Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.1,valeria.ponce@tec.globant.com,2023,6,6,59
07Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.65,valeria.ponce@tec.globant.com,2023,6,7,59
08Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.78,valeria.ponce@tec.globant.com,2023,6,8,59
09Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.06,valeria.ponce@tec.globant.com,2023,6,9,59
12Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.55,valeria.ponce@tec.globant.com,2023,6,12,59
13Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.93,valeria.ponce@tec.globant.com,2023,6,13,59
14Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.99,valeria.ponce@tec.globant.com,2023,6,14,59
15Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.37,valeria.ponce@tec.globant.com,2023,6,15,59
16Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.98,ricardo.fuentes@tec.globant.com,2023,6,16,59
19Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.96,ricardo.fuentes@tec.globant.com,2023,6,19,59
20Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.24,ricardo.fuentes@tec.globant.com,2023,6,20,59
21Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.93,ricardo.fuentes@tec.globant.com,2023,6,21,59
22Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.61,ricardo.fuentes@tec.globant.com,2023,6,22,59
23Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.43,ricardo.fuentes@tec.globant.com,2023,6,23,59
26Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.96,ricardo.fuentes@tec.globant.com,2023,6,26,59
27Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.26,ricardo.fuentes@tec.globant.com,2023,6,27,59
28Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,ricardo.fuentes@tec.globant.com,2023,6,28,59
29Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,ricardo.fuentes@tec.globant.com,2023,6,29,59
30Jun23,fernando.ramirez@tec.globant.com,Fernando Ramírez,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.03,ricardo.fuentes@tec.globant.com,2023,6,30,59
08Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,1.05,pedro.rodriguez@tec.globant.com,2023,2,8,55
09Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.16,pedro.rodriguez@tec.globant.com,2023,2,9,55
10Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.25,pedro.rodriguez@tec.globant.com,2023,2,10,55
13Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.98,pedro.rodriguez@tec.globant.com,2023,2,13,55
14Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.02,pedro.rodriguez@tec.globant.com,2023,2,14,55
15Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.72,pedro.rodriguez@tec.globant.com,2023,2,15,55
16Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.5,pedro.rodriguez@tec.globant.com,2023,2,16,55
17Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.5,pedro.rodriguez@tec.globant.com,2023,2,17,55
02Jan23,elena.castano@tec.globant.com,Elena Castaño,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,1,2,60
03Jan23,elena.castano@tec.globant.com,Elena Castaño,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,5.0,alberto.ramirez@tec.globant.com,2023,1,3,60
04Jan23,elena.castano@tec.globant.com,Elena Castaño,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.54,alberto.ramirez@tec.globant.com,2023,1,4,60
05Jan23,elena.castano@tec.globant.com,Elena Castaño,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.49,alberto.ramirez@tec.globant.com,2023,1,5,60
06Jan23,elena.castano@tec.globant.com,Elena Castaño,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.44,alberto.ramirez@tec.globant.com,2023,1,6,60
09Jan23,elena.castano@tec.globant.com,Elena Castaño,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.39,alberto.ramirez@tec.globant.com,2023,1,9,60
